value,persona_id
Не женат.,5831
Есть дочь,5832
Я люблю читать книги,5833
Люблю восходы.,5834
Я кормлю бездомных собак.,5835
У меня одна собака.,5836
У меня нет машины.,5837
Я фанат рока.,5838
Я увлекаюсь косметологией.,5839
Люблю украшения.,5840
Мечтаю переехать.,5841
Я хожу плавать в бассейн.,5842
Я сладкоежка,5843
плаваю,5844
люблю готовить пироги.,5845
Много друзей,5846
Я люблю майнкрафт.,5847
У меня лишний вес.,5848
Я работаю охранником,5849
Я энергичен,5850
Люблю вкусно покушать.,5851
Я мечтаю стать певицей.,5852
мой дядя директор,5853
У меня есть кролики.,5854
Я хорошо готовлю,5855
мечтаю найти сокровища,5856
Хожу в спортзал,5857
Я люблю бокс.,5858
Я-романтик,5859
Мечтаю о космосе.,5860
Составляю кроссворды.,5861
я смотрю новости,5862
Не женат,5863
Я боюсь насекомых.,5864
живу в деревню.,5865
Я обожаю рыбалку.,5866
Скоро у меня будет отпуск.,5867
Без ума от китайской кухни.,5868
Я люблю слушать музыку.,5869
Я не плохо пою.,5870
я учусь в академии,5871
Я хорошо пою,5872
Я мечтаю объезд,5873
Я не курю.,5874
У меня маленькие глаза,5875
Имею три кота.,5876
Слушаю классику,5877
Я умею шить.,5878
Катаюсь на роликах.,5879
У меня много друзей.,5880
Я очень хорош,5881
Я садовод,5882
Люблю лазанью.,5883
Мой папа мер,5884
люблю вкусно кушать,5885
Хобби - синтезатор.,5886
Часто хожу в кино,5887
Я соня.,5888
Я не женат.,5889
Люблю обезьян.,5890
Я не хочу умирать.,5891
У меня есть огород.,5892
У меня муж инвалид.,5893
Я скоро стану дядей,5894
У меня есть айфон.,5895
У меня две дочери,5896
Я счастлива,5897
У меня есть попугай,5898
Стрельба мое хобби.,5899
Мой муж меня любит.,5900
Занимаюсь активно спортом.,5901
Изучаю историю.,5902
Я ленивый.,5903
У меня 10 собак.,5904
Люблю танцевать и петь,5905
хочу прыгнуть с парашютом,5906
У меня много друзей.,5907
Я занимаюсь гимнастикой.,5908
Я люблю сладкое.,5909
Хочу найти любовь.,5910
Не люблю грейпфрут,5911
Люблю мечтать о прекрасном,5912
Мечтаю построить дачу.,5913
Боюсь пауков!,5914
Не в чем себе не отказываю,5915
Я весело провожу время.,5916
работаю в кафе,5917
Я мечтаю стать лётчиком.,5918
Призираю мелких собак.,5919
Я люблю кататься на лыжах.,5920
Я слушаю реп.,5921
Я люблю азиатскую косметику,5922
У меня два сына.,5923
Я люблю гулять.,5924
люблю юмор,5925
Летом уезжаю на море,5926
Артистичен.,5927
У меня есть 2 детей,5928
У меня нет девушки,5929
Выращиваю виноград,5930
Я люблю оранжевый цвет,5931
Я жаворонок.,5932
Мне 28.,5933
Люблю щедрых мужчин.,5934
Я играю на гитаре,5935
Обожаю путешествовать,5936
У меня большая семья,5937
У меня есть духи,5938
Я мечтаю о большом доме,5939
У меня дочь,5940
Я куплю киви,5941
Не люблю когда врут.,5942
Мечтаю съездить в Крым.,5943
Я люблю садоводство.,5944
